Reward,Demand_Satisfaction_Pct,Total_Deficit_Tonnes,Total_Surplus_Tonnes,Export_Revenue_EUR,Import_Cost_EUR,Net_Economic_EUR,Land_Utilization_Pct,Crop_Diversity_Index,Adverse_Weather_Ratio,Model,Seed
814848.819862196,33.33333333333333,20645.270528710378,254512860.25208956,81444115280.66866,5733294.449044347,81438381986.2196,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,6144
813420.8495499087,33.33333333333333,21346.404134247656,254066676.37268648,81301336439.25967,5951484.268816826,81295384954.99086,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,85990
813782.0641398302,33.33333333333333,21687.866213590976,254180548.89140052,81337775645.24817,6069231.2651532255,81331706413.98302,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,2061
803866.7175373819,33.33333333333333,21196.323578952666,251083824.94600743,80346823982.72238,5852228.984196359,80340971753.73819,33.33333333333333,2.1015654901674843,0.3644859813084112,DQN,51216
806225.8000801228,33.33333333333333,22000.36420746512,251824320.7842098,80583782650.94713,6102642.934849454,80577680008.01228,33.33333333333333,2.1015654901674843,0.40186915887850466,DQN,26683
828402.0180751745,33.33333333333333,21077.802355655338,258739839.66656202,82796748693.29985,5846885.782401262,82790901807.51746,33.33333333333333,2.1015654901674843,0.19626168224299065,DQN,83422
810864.375076212,33.33333333333333,21248.420526407273,253266998.30186245,81045439456.59598,5901948.974782472,81039537507.6212,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,70263
817590.1515796388,33.33333333333333,21282.602301223385,255366149.98077923,81717167993.84935,5852835.885462062,81711315157.96388,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,7874
811833.8974421382,33.33333333333333,20481.802070081925,253574473.82084826,81143831622.67145,5741878.457625737,81138089744.21382,33.33333333333333,2.1015654901674843,0.38317757009345793,DQN,12821
807471.7376118551,33.33333333333333,20670.837358797202,252211513.38949785,80707684284.63931,5810523.45379076,80701873761.18552,33.33333333333333,2.1015654901674843,0.38317757009345793,DQN,16182
815947.409840081,33.33333333333333,20596.6041122639,254854762.2512661,81553523920.40515,5682936.397046904,81547840984.0081,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,71328
812723.0192059604,33.33333333333333,20415.958026714463,253845866.11240336,81230677155.96907,5675235.373032451,81225001920.59604,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,9181
826631.1956314304,33.33333333333333,21867.338101044836,258189681.3027399,82620698016.87677,6078453.733728182,82614619563.14304,33.33333333333333,2.1015654901674843,0.2336448598130841,DQN,23455
816112.9460894235,33.33333333333333,20229.127606739068,254906856.18464,81570193979.0848,5599370.142438497,81564594608.94235,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,48123
808659.3843387653,33.33333333333333,21318.03119755209,252577851.14408293,80824912366.10654,5873932.2300129365,80819038433.87653,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,18504
825210.7565438971,33.33333333333333,20427.48094469877,257748302.58753976,82479456828.01273,5681173.623019933,82473775654.38971,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,38737
821718.6214851848,33.33333333333333,20889.752014834798,256657893.50777936,82130525922.4894,5763773.97092222,82124762148.51848,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,30401
824297.5813258424,33.33333333333333,21072.217478706174,257462291.38089433,82387933241.88618,5875109.301937176,82382058132.58424,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,41600
811673.2905019316,33.33333333333333,21154.220101464984,253522225.74546966,81127112238.5503,5883188.357125269,81121229050.19316,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,2780
814228.0971746915,33.33333333333333,20871.231761509705,254320351.9944894,81382512638.2366,5802920.767450227,81376709717.46915,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,36653
810655.9187092305,33.33333333333333,20363.60143473257,253202218.35285193,81024709872.91261,5618001.989569537,81019091870.92305,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,53650
821376.9201381906,33.33333333333333,22203.07572761864,256554823.13100693,82097543401.92221,6151388.103154872,82091392013.81906,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,42414
824037.124964222,33.33333333333333,19940.6246294357,257379289.84898752,82361372751.67601,5560255.253812,82355812496.4222,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,94144
811829.326980172,33.33333333333333,20956.939796964693,253569273.01870877,81142167365.9868,5734667.969606303,81136432698.0172,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,38123
811175.487847155,33.33333333333333,19349.920997741807,253365124.03113905,81076839689.9645,5390905.248994792,81071448784.7155,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,30439
819819.1939998822,33.33333333333333,20459.89674460102,256061530.678989,81939689817.27647,5670417.2882607225,81934019399.98822,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,15966
816457.2427230073,33.33333333333333,21468.8178117676,255012504.81634632,81604001541.23082,5977268.930086987,81598024272.30074,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,61412
825158.6516403852,33.33333333333333,22108.983594513924,257730835.69000092,82473867420.8003,6102256.761773871,82467765164.03851,33.33333333333333,2.1015654901674843,0.2523364485981308,DQN,56908
815591.32342754,33.33333333333333,21143.74066143748,254743959.7450128,81518067118.4041,5834775.650105048,81512232342.754,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,5215
806320.762278982,33.33333333333333,20885.741303683637,251847392.22717983,80591165512.69754,5789284.799353839,80585376227.8982,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,86916
822602.3581501412,33.33333333333333,21397.23678008044,256931565.68820646,82218101020.22607,5965205.211954701,82212135815.01411,33.33333333333333,2.1015654901674843,0.2523364485981308,DQN,97847
808785.0801095979,33.33333333333333,21555.1032369576,252618092.9113311,80837789731.62595,5981720.666151031,80831808010.9598,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,99408
811639.978051684,33.33333333333333,20819.10206092251,253510320.00257292,81123302400.82333,5804595.654931435,81117497805.1684,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,77813
810337.4688833669,33.33333333333333,21428.007884842875,253102942.0605195,80992941459.36624,5894571.029548746,80987046888.33669,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,11730
820792.5222538728,33.33333333333333,20837.578541672912,256367164.34985667,82037492591.95413,5740366.566847907,82031752225.38728,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,89632
809608.7283563992,33.33333333333333,21260.10665966681,252881502.95738935,80922080946.3646,5908110.72466944,80916172835.63992,33.33333333333333,2.1015654901674843,0.411214953271028,DQN,41123
808244.8524539398,33.33333333333333,22109.2983478709,252451626.532216,80784520490.30913,6135244.91514685,80778385245.39398,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,86382
814934.254079661,33.33333333333333,21293.568447405454,254537089.4005993,81451868608.19177,5943200.225678561,81445925407.9661,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,24109
818511.2642558169,33.33333333333333,20892.118729190086,255655268.19061524,81809685820.99687,5859395.415176901,81803826425.5817,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,68662
815126.6488215048,33.33333333333333,21246.548196603726,254597730.51715678,81471273765.49017,5908883.339686744,81465364882.15048,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,56690
815268.7463169082,33.33333333333333,21640.42921177979,254643243.80558735,81485838017.78795,6063386.097131178,81479774631.69081,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,45888
814136.2792974521,33.33333333333333,20435.63581879743,254286305.99679437,81371617918.9742,5689989.22898577,81365927929.74521,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,36036
823368.9237942562,33.33333333333333,21683.904833232904,257173771.89682177,82295607006.98297,6014627.557350663,82289592379.42561,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,5348
818556.5235562853,33.33333333333333,21120.86446960058,255668055.31173995,81813777699.75679,5825344.128271356,81807952355.62852,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,87775
810264.439570257,33.33333333333333,21644.594368854287,253080312.3012187,80985699936.38998,5955979.36428888,80979743957.0257,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,72303
812744.4817459398,33.33333333333333,20758.603502667276,253850973.4337639,81232311498.80444,5763324.210465208,81226548174.59398,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,93520
825355.6866350804,33.33333333333333,20737.32612721684,257791769.4920392,82493366237.45255,5697573.944498645,82487668663.50804,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,51693
811397.8217352377,33.33333333333333,21919.61212548801,253433617.4031951,81098757569.02243,6075395.498658424,81092682173.52377,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,32508
809234.3408570094,33.33333333333333,19798.486946757446,252759498.08966014,80883039388.69124,5505302.990297981,80877534085.70094,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,61561
811503.5186346242,33.33333333333333,21216.354114793423,253470524.99207714,81110567997.46469,5916134.002270527,81104651863.46242,33.33333333333333,2.1015654901674843,0.3644859813084112,DQN,35641
818239.3742899278,33.33333333333333,21578.011840636627,255569985.69688883,81782395423.00443,5957994.011636874,81776437428.99278,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,93912
814188.9678155927,33.33333333333333,20055.713751767915,254306128.59146166,81377961149.26773,5564367.708471562,81372396781.55927,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,53496
811005.5717694241,33.33333333333333,20755.185190587916,253312177.4087103,81059896770.7873,5839593.844883145,81054057176.94241,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,67754
816544.5537053349,33.33333333333333,21561.246747162528,255041100.0808764,81613152025.88045,5996655.346956747,81607155370.5335,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,63552
818054.1838618458,33.33333333333333,23022.674373817703,255513455.50288564,81764305760.9234,6387374.738823866,81757918386.18457,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,38856
820556.2425727429,33.33333333333333,21364.815539855976,256293377.14921823,82013880687.74983,5956430.475535737,82007924257.27429,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,75245
814943.2862844979,33.33333333333333,21418.80555109228,254542118.35412404,81453477873.31969,6049244.869884206,81447428628.4498,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,49134
822683.6819858225,33.33333333333333,20857.006592518614,256957004.33562323,82226241387.39943,5773188.81718677,82220468198.58224,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,10007
818413.8909000008,33.33333333333333,20721.27169326813,255625107.69343796,81800034461.90015,5745371.90007055,81794289090.00008,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,40875
814277.6579242622,33.33333333333333,20635.365785410562,254332043.2977737,81386253855.28758,5788062.861356309,81380465792.42622,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,5109
826542.0721669939,33.33333333333333,20925.363504138495,258158621.50315326,82610758881.00905,5851664.309657585,82604907216.69939,33.33333333333333,2.1015654901674843,0.19626168224299065,DQN,73509
820423.5610624519,33.33333333333333,19990.322353227726,256251335.4389296,82000427340.45747,5571234.212273469,81994856106.2452,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,67822
815698.1091900957,33.33333333333333,21206.531427912298,254775846.35548702,81528270833.75584,5959914.746277781,81522310919.00957,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,89624
818467.3747114054,33.33333333333333,19981.429031619737,255643096.13968474,81805790764.69911,5553293.558572179,81800237471.14053,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,47868
817703.4837023881,33.33333333333333,20340.92056011738,255402141.55683193,81728685298.18622,5636927.947409363,81723048370.23882,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,99153
816398.4962037075,33.33333333333333,20881.145942796742,254993798.98343587,81598015674.69948,5866054.328722996,81592149620.37076,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,67275
818214.2210978661,33.33333333333333,22022.86200927558,255561873.43487254,81779799499.15921,6077389.3725969475,81773722109.7866,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,38602
824922.721120084,33.33333333333333,21061.197863717654,257657485.9449319,82450395502.3782,5823390.369796885,82444572112.0084,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,30160
827794.223476014,33.33333333333333,21104.305602046566,258554414.10347798,82737412513.11296,5890165.511570657,82731522347.6014,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,94773
814348.4884903244,33.33333333333333,20009.66996628287,254354064.8274581,81393300744.78659,5551895.7541480195,81387748849.03244,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,17217
811524.0341010058,33.33333333333333,19688.88005804087,253474986.3171152,81111995621.47687,5492211.376303278,81106503410.10057,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,1654
812619.2552396936,33.33333333333333,21316.57242686698,253813458.0290605,81220306569.29936,5881045.3299983125,81214425523.96936,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,11125
820740.873412922,33.33333333333333,20873.405800896282,256353032.33579358,82032970347.45395,5783006.161746372,82027187341.2922,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,68945
805982.7602456734,33.33333333333333,21494.6849044079,251742235.42838115,80557515337.08197,5939312.514637121,80551576024.56734,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,78633
821652.7330774319,33.33333333333333,20950.47713599648,256633654.7594839,82122769523.03485,5796215.291659022,82116973307.7432,33.33333333333333,2.1015654901674843,0.24299065420560748,DQN,50914
817150.4476960229,33.33333333333333,20627.83165179287,255225842.07915026,81672269465.32808,5724695.725777023,81666544769.6023,33.33333333333333,2.1015654901674843,0.2336448598130841,DQN,40302
822858.3797881791,33.33333333333333,19988.870855038935,257009098.25902766,82242911442.88885,5573464.070951527,82237337978.8179,33.33333333333333,2.1015654901674843,0.2336448598130841,DQN,18324
813368.8882003875,33.33333333333333,21623.448790889473,254046943.47078785,81295021910.65211,6033090.613368662,81288988820.03874,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,8287
824264.2845547696,33.33333333333333,20677.671441198436,257450185.2094024,82384059267.00877,5730811.531814383,82378328455.47696,33.33333333333333,2.1015654901674843,0.2523364485981308,DQN,74516
815972.2506019255,33.33333333333333,20711.85084536617,254863346.49285278,81556270877.71289,5745817.520346445,81550525060.19255,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,24676
820653.1419357938,33.33333333333333,20699.807848851935,256324245.2667283,82023758485.35306,5744291.773678576,82018014193.57938,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,98465
810985.4565709663,33.33333333333333,21044.080024829596,253304074.6088423,81057303874.82954,5858217.732905438,81051445657.09663,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,86151
818407.9915239176,33.33333333333333,22228.587701700228,255624012.08647963,81799683867.67348,6184715.281708498,81793499152.39177,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,77049
816360.5145315831,33.33333333333333,22000.972533110566,254982613.8682563,81594436437.84201,6084984.683706313,81588351453.15831,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,48153
817145.1724580707,33.33333333333333,20124.883423599167,255224882.65140527,81671962448.44969,5545202.642625991,81666417245.80707,33.33333333333333,2.1015654901674843,0.2523364485981308,DQN,35833
812118.1811600354,33.33333333333333,22138.155369773813,253658211.13972265,81170627564.71124,6109448.707697218,81164518116.00354,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,85334
818914.6930171085,33.33333333333333,20831.028289975282,255778063.24410194,81848980238.11263,5810936.401780714,81843169301.71085,33.33333333333333,2.1015654901674843,0.24299065420560748,DQN,4784
816357.7782864571,33.33333333333333,21079.25146339325,254980974.1935723,81593911741.94315,5833913.29744675,81588077828.6457,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,94533
818471.1885359593,33.33333333333333,22094.735630410476,255644477.27024606,81806232726.47874,6213872.88280762,81800018853.59593,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,82330
813247.4073404,33.33333333333333,21012.232749206698,254010077.78051156,81283224889.7637,5784155.723699833,81277440734.04001,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,6695
815742.2835139235,33.33333333333333,20963.60633145518,254793307.89263615,81533858525.64357,5730174.25122797,81528128351.39235,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,21942
822142.3659579067,33.33333333333333,21132.868891774135,256791248.7942972,82173199614.1751,5863018.384437113,82167336595.79066,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,94322
813524.27489935,33.33333333333333,21163.920516819104,254097355.9941378,81311153918.1241,5826428.189105514,81305327489.935,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,66291
812987.4376975923,33.33333333333333,20776.149815978097,253928735.00969154,81257195203.10129,5751433.342053164,81251443769.75923,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,37106
806188.4577602575,33.33333333333333,20593.291866659903,251808391.5763059,80578685304.4179,5739528.392138386,80572945776.02576,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,83330
815248.6907241945,33.33333333333333,20017.92889558654,254637172.58394238,81483895226.86156,5526154.442102245,81478369072.41945,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,69827
824801.9871549868,33.33333333333333,20932.866268798476,257621167.30932584,82438773538.98427,5874823.485577477,82432898715.49869,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,92426
809170.7137773944,33.33333333333333,19911.805511695868,252737107.74951938,80875874479.8462,5503102.106759548,80870371377.73944,33.33333333333333,2.1015654901674843,0.3177570093457944,DQN,40312
813878.1240665294,33.33333333333333,21296.555084477633,254208695.8201555,81346782662.44977,5870255.796829494,81340912406.65294,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,58827
817865.8756454017,33.33333333333333,21081.07444274625,255458055.73673585,81746577835.75548,5890271.21531755,81740687564.54016,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,61461
811404.1510777614,33.33333333333333,22958.006925630674,253440883.27107924,81101082646.74536,6367538.969215524,81094715107.77614,33.33333333333333,2.1015654901674843,0.3644859813084112,DQN,4257
816491.4277173011,33.33333333333333,20588.35732871243,255023547.5531254,81607535217.00014,5692445.270035583,81601842771.7301,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,66976
814442.6327983408,33.33333333333333,21481.761063219834,254386751.2832412,81403760410.63719,5997130.803117754,81397763279.83408,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,71736
812508.4458515388,33.33333333333333,21062.651498021325,253780434.18253893,81209738938.41246,5794353.258571701,81203944585.15388,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,13298
824599.4475750192,33.33333333333333,22829.983704720413,257557331.69138157,82418346141.2421,6301383.740171194,82412044757.50192,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,81151
813248.6302897943,33.33333333333333,19995.86616063496,254014891.83769313,81284765388.0618,5602359.082369876,81279163028.97943,33.33333333333333,2.1015654901674843,0.3644859813084112,DQN,43112
818168.8563389713,33.33333333333333,22166.78488887153,255549181.32156897,81775738022.90207,6152389.0049468465,81769585633.89713,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,42678
815601.063617294,33.33333333333333,20805.81079447618,254745852.22083908,81518672710.6685,5666348.9391012965,81513006361.7294,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,20659
811317.0212093386,33.33333333333333,20367.183524171734,253410388.34370586,81091324269.98587,5722149.052019643,81085602120.93385,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,85201
822381.7965098665,33.33333333333333,20323.486260170423,256859683.87440792,82195098839.81053,5619188.8238807535,82189479650.98665,33.33333333333333,2.1015654901674843,0.22429906542056074,DQN,11930
816130.8975273161,33.33333333333333,20722.08758852908,254913412.8086046,81572292098.75348,5702346.021864131,81566589752.73161,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,97867
817134.6853979393,33.33333333333333,21792.962120298762,255228212.19938964,81673027903.80469,6059364.010750825,81666968539.79393,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,59194
819449.2970560776,33.33333333333333,21342.634251546755,255947179.5277566,81903097448.88211,5867743.274353391,81897229705.60776,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,23621
818078.101101533,33.33333333333333,20133.24980129714,255519154.9321612,81766129578.2916,5619468.138293246,81760510110.1533,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,68026
818328.2302307964,33.33333333333333,21258.38254097328,255594398.82997075,81790207625.59064,5884602.511002527,81784323023.07964,33.33333333333333,2.1015654901674843,0.2336448598130841,DQN,71620
818370.2432983193,33.33333333333333,21738.789988962726,255612271.63501573,81795926923.20503,6002593.373108679,81789924329.83192,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,25756
808049.5118157797,33.33333333333333,20212.12979844452,252388119.220558,80764198150.57855,5546969.000585612,80758651181.57797,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,87667
813554.6050171283,33.33333333333333,20599.637332100167,254110304.69329512,81315297501.85443,5737000.141606865,81309560501.71283,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,732
816084.335904217,33.33333333333333,20540.504293033882,254897665.3999037,81567252927.9692,5719337.547503928,81561533590.42169,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,12715
813575.105844625,33.33333333333333,21130.150044226153,254115913.0572843,81317092178.33098,5881593.868462813,81311210584.46251,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,97075
818487.2308232635,33.33333333333333,21421.728200274018,255647460.16947263,81807187254.23125,5964171.9048904795,81801223082.32635,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,76030
811698.914129149,33.33333333333333,21487.336503884646,253526617.36332485,81128517556.26395,5926143.349049915,81122591412.9149,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,47484
813376.6885883572,33.33333333333333,20454.651515967413,254053383.8821172,81297082842.27751,5713983.441784797,81291368858.83572,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,31598
819041.6553285205,33.33333333333333,19853.73484177756,255818527.87459013,81861928919.86884,5463387.016792287,81856465532.85205,33.33333333333333,2.1015654901674843,0.27102803738317754,DQN,65182
801623.8824535952,33.33333333333333,20327.877511934803,250381731.0311155,80122153929.95695,5665684.597435925,80116488245.35951,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,69028
813085.7070228267,33.33333333333333,20213.26043260995,253962080.50830418,81267865762.65733,5595060.374669725,81262270702.28267,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,7522
818580.4639483432,33.33333333333333,21405.68389802555,255674437.52634284,81815820008.4297,5873613.595377368,81809946394.83432,33.33333333333333,2.1015654901674843,0.2523364485981308,DQN,43317
819894.2064059178,33.33333333333333,20568.135621985588,256087100.82449597,81947872263.83871,5751623.246930972,81942120640.59178,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,62021
813878.1240665294,33.33333333333333,21296.555084477633,254208695.8201555,81346782662.44977,5870255.796829494,81340912406.65294,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,58827
812187.2943959009,33.33333333333333,21468.778306103675,253680781.55940983,81177850099.01114,6020659.421054508,81171829439.59009,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,76260
811104.0374150856,33.33333333333333,21649.351052431353,253347218.36278382,81071109876.09082,6006134.582255678,81065103741.50856,33.33333333333333,2.1015654901674843,0.38317757009345793,DQN,91191
815116.43455525,33.33333333333333,21073.162322402495,254595487.69230297,81470556061.53696,5812606.011958032,81464743455.525,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,4738
802532.2019899125,33.33333333333333,21840.12500664337,250670669.52373105,80214614247.59393,6094048.602671916,80208520198.99126,33.33333333333333,2.1015654901674843,0.411214953271028,DQN,53243
822166.4995780551,33.33333333333333,20755.375453703164,256795459.4072526,82174547010.32083,5797052.515323027,82168749957.80551,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,52357
814335.6121416771,33.33333333333333,22245.929510999144,254352069.70043698,81392662304.13983,6201089.972117627,81386461214.16771,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,20785
818408.7379155188,33.33333333333333,21287.584767746426,255622610.03824675,81799235212.23895,5861420.687065361,81793373791.55188,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,14201
810453.4823118598,33.33333333333333,20667.82578065907,253141139.55706665,81005164658.26132,5716427.075326167,80999448231.18599,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,90392
800629.8136667025,33.33333333333333,21646.05127307342,250073321.45167363,80023462864.53555,5981497.865317982,80017481366.67024,33.33333333333333,2.1015654901674843,0.37383177570093457,DQN,14691
818062.5410746085,33.33333333333333,19779.195952438706,255512049.70588875,81763855905.8844,5501798.423549571,81758354107.46085,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,44221
805384.0145365802,33.33333333333333,20702.033886540354,251556381.95095566,80498042224.30582,5740770.647796217,80492301453.65802,33.33333333333333,2.1015654901674843,0.34579439252336447,DQN,61480
824106.8971165047,33.33333333333333,20917.815904653944,257403799.2308877,82369215753.88406,5826042.233591987,82363389711.65047,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,47741
819401.2076343803,33.33333333333333,21251.189876654666,255934075.16092062,81898904051.4946,5883288.056566479,81893020763.43803,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,61925
822063.5646214902,33.33333333333333,20798.130818664355,256761462.6921967,82163668061.50294,5811599.353934031,82157856462.14902,33.33333333333333,2.1015654901674843,0.2336448598130841,DQN,2855
801663.3755838987,33.33333333333333,20710.862431083464,250398711.8559311,80127587793.89795,5750235.508072842,80121837558.38988,33.33333333333333,2.1015654901674843,0.4205607476635514,DQN,55377
809212.8487892126,33.33333333333333,21082.9009549232,252752630.49728647,80880841759.13167,5856880.210402124,80874984878.92126,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,80861
813047.6934934462,33.33333333333333,19724.217714608432,253946106.69548562,81262754142.5554,5484793.210790543,81257269349.34462,33.33333333333333,2.1015654901674843,0.2803738317757009,DQN,51016
810004.6663139496,33.33333333333333,21106.989547039982,253000396.49513346,80960126878.4427,5960247.047748282,80954166631.39496,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,99204
808004.9796375915,33.33333333333333,22000.50995564653,252377089.97176877,80760668790.966,6070827.206846649,80754597963.75916,33.33333333333333,2.1015654901674843,0.35514018691588783,DQN,46998
806296.3222937926,33.33333333333333,21179.853178772966,251841211.43756652,80589187660.02129,5855430.642025739,80583332229.37926,33.33333333333333,2.1015654901674843,0.3364485981308411,DQN,30773
827802.766183594,33.33333333333333,21483.7233043938,258557280.88057148,82738329881.78287,5953263.423460342,82732376618.3594,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,48122
816027.2144298996,33.33333333333333,21071.372324592565,254877058.0718904,81560658583.00493,5837140.014966,81554821442.98996,33.33333333333333,2.1015654901674843,0.2616822429906542,DQN,30034
817726.2266336381,33.33333333333333,21759.217606481503,255411134.6830951,81731563098.59042,6040435.226614745,81725522663.36382,33.33333333333333,2.1015654901674843,0.29906542056074764,DQN,33445
822519.4374757988,33.33333333333333,21472.122399189495,256904987.798197,82209596095.42303,5952347.843154078,82203643747.57988,33.33333333333333,2.1015654901674843,0.24299065420560748,DQN,45264
817214.1818042637,33.33333333333333,20907.042822431176,255249923.4855436,81679975515.37396,5857334.947579486,81674118180.42638,33.33333333333333,2.1015654901674843,0.2897196261682243,DQN,25732
817443.1878537887,33.33333333333333,20721.33999869223,255323656.1349247,81703569963.1759,5751177.797033138,81697818785.37888,33.33333333333333,2.1015654901674843,0.32710280373831774,DQN,3475
807959.2698219054,33.33333333333333,21159.398333246223,252359018.99175605,80754886077.36194,5859095.171403435,80749026982.19054,33.33333333333333,2.1015654901674843,0.308411214953271,DQN,26564
